Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture	0	3	4	6	11	12	15	24	30	33	41
2015	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0018	0	0	0	0	0.1638	0.0063	0.0666	0	0	0	0	0	NA	0.1638	NA	NA	0.0063	NA	NA	NA	NA	0.0666	NA
2016	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999999	0	0	0	0	0.1674	0.0126	0.0567	0	0	0	0	0	NA	0.1674	NA	NA	0.0126	NA	NA	NA	NA	0.0567	NA
2017	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999999984	0	0	0	0	0	0.1665	0	0.0702	0	0	0	0	0	NA	0.1665	NA	NA	NA	NA	NA	NA	NA	0.0702	NA
2018	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000900000000000012	0	0	0	0	0	0.1656	0	0.0711	0	0	0	0	0	NA	0.1656	NA	NA	NA	NA	NA	NA	NA	0.0711	NA
2019	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0063	0	0	0	0	0	0.1593	0	0.0774	0	0	0	0	0	NA	0.1593	NA	NA	NA	NA	NA	NA	NA	0.0774	NA
2020	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0018	0	0	0	0	0	0.1575	0.0045	0.0747	0	0	0	0	0	NA	0.1575	NA	NA	0.0045	NA	NA	NA	NA	0.0747	NA
2021	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000001	0	0	0	0	0.1602	0.0018	0.0747	0	0	0	0	0	NA	0.1602	NA	NA	0.0018	NA	NA	NA	NA	0.0747	NA
2022	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00540000000000002	0	0	0	0	0	0.1548	0	0.0819	0	0	0	0	0	NA	0.1548	NA	NA	NA	NA	NA	NA	NA	0.0819	NA
2013	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	5.1516	0.1143	0	0	0	0	0.1071	0	NA	5.1516	NA	NA	NA	0.0072	0.1071	NA	NA	NA	NA
2014	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0242999999999993	0	0	0	0	5.1759	0.09	0	0	0	0	0.0837	0	NA	5.1759	NA	NA	NA	0.0063	0.0837	NA	NA	NA	NA
2015	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0125999999999999	0	0	0	0.00899999999999999	0	5.1633	0.0981	0.0045	0	0	0	0.0927	0	NA	5.1633	NA	NA	NA	0.0054	0.0927	NA	NA	0.0045	NA
2016	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00810000000000066	0	0	0	0	5.1714	0.09	0.0045	0	0	0	0.0837	0	NA	5.1714	NA	NA	NA	0.0063	0.0837	NA	NA	0.0045	NA
2017	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0566999999999993	0	0	0	0	5.2281	0.0315	0.0063	0	0	0	0.027	0	NA	5.2281	NA	NA	NA	0.0045	0.027	NA	NA	0.0063	NA
2018	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	5.2281	0.0315	0.0063	0	0	0	0.027	0	NA	5.2281	NA	NA	NA	0.0045	0.027	NA	NA	0.0063	NA
2019	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.000899999999999998	0	5.2263	0.0333	0.0063	0	0	0	0.0279	0	NA	5.2263	NA	NA	NA	0.0054	0.0279	NA	NA	0.0063	NA
2020	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00539999999999985	0	0	0.000900000000000001	0	5.2317	0.0342	0	0	0	0	0.0288	0	NA	5.2317	NA	NA	NA	0.0054	0.0288	NA	NA	NA	NA
2021	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000025	0	0	0	0.0018	0	5.2299	0.036	0	0	0	0	0.0306	0	NA	5.2299	NA	NA	NA	0.0054	0.0306	NA	NA	NA	NA
2022	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0.0018	0	5.2299	0.036	0	0	0	0	0.0324	0	NA	5.2299	NA	NA	NA	0.0036	0.0324	NA	NA	NA	NA
2013	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999981	0	0	0	0.0252	0	25.0749	0.0252	0	0	0	0	0.0252	0	NA	25.0749	NA	NA	NA	NA	0.0252	NA	NA	NA	NA
2017	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0099000000000018	0	0	0	0.0099	0	25.065	0.0351	0	0	0	0	0.0351	0	NA	25.065	NA	NA	NA	NA	0.0351	NA	NA	NA	NA
2018	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0.000899999999999998	0	25.0641	0.036	0	0	0	0	0.036	0	NA	25.0641	NA	NA	NA	NA	0.036	NA	NA	NA	NA
2019	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0945	0	0	0	0.0945	0	24.9696	0.1305	0	0	0	0	0.1305	0	NA	24.9696	NA	NA	NA	NA	0.1305	NA	NA	NA	NA
2020	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.0063	0	24.9633	0.1368	0	0	0	0	0.1368	0	NA	24.9633	NA	NA	NA	NA	0.1368	NA	NA	NA	NA
2021	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0854999999999997	0	0	0	0.0855	0	24.8778	0.2223	0	0	0	0	0.2223	0	NA	24.8778	NA	NA	NA	NA	0.2223	NA	NA	NA	NA
2022	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1206	0	0	0	0.0837	0.0369	24.7572	0.3429	0	0	0	0	0.306	0.0369	NA	24.7572	NA	NA	NA	NA	0.306	NA	NA	NA	0.0369
2013	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	25.0848	0.0153	0	0	0	0	0.0153	0	NA	25.0848	NA	NA	NA	NA	0.0153	NA	NA	NA	NA
2016	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.0848	0.0153	0	0	0	0	0.0153	0	NA	25.0848	NA	NA	NA	NA	0.0153	NA	NA	NA	NA
2017	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0152999999999999	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2018	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2019	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0	NA	25.1001	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0242999999999967	0	0	0	0	0.0243	25.0758	0.0243	0	0	0	0	0	0.0243	NA	25.0758	NA	NA	NA	NA	NA	NA	NA	NA	0.0243
2013	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.886	1.2141	0	0	0	0	1.2141	0	NA	23.886	NA	NA	NA	NA	1.2141	NA	NA	NA	NA
2014	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	23.8905	1.2096	0	0	0	0	1.2096	0	NA	23.8905	NA	NA	NA	NA	1.2096	NA	NA	NA	NA
2015	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0386999999999986	0	0	0	0	23.9292	1.1709	0	0	0	0	1.1709	0	NA	23.9292	NA	NA	NA	NA	1.1709	NA	NA	NA	NA
2016	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0423000000000009	0	0	0	0	23.9715	1.1286	0	0	0	0	1.1286	0	NA	23.9715	NA	NA	NA	NA	1.1286	NA	NA	NA	NA
2017	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.119700000000002	0	0	0	0	24.0912	1.0089	0	0	0	0	1.0089	0	NA	24.0912	NA	NA	NA	NA	1.0089	NA	NA	NA	NA
2018	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.027000000000001	0	0	0	0.0270000000000001	0	24.0642	1.0359	0	0	0	0	1.0359	0	NA	24.0642	NA	NA	NA	NA	1.0359	NA	NA	NA	NA
2019	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.145800000000001	0	0	0	0.1458	0	23.9184	1.1817	0	0	0	0	1.1817	0	NA	23.9184	NA	NA	NA	NA	1.1817	NA	NA	NA	NA
2020	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999726	0	0	0	0.00269999999999992	0	23.9157	1.1844	0	0	0	0	1.1844	0	NA	23.9157	NA	NA	NA	NA	1.1844	NA	NA	NA	NA
2021	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0423000000000009	0	0	0	0.0423	0	23.8734	1.2267	0	0	0	0	1.2267	0	NA	23.8734	NA	NA	NA	NA	1.2267	NA	NA	NA	NA
2022	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	23.877	1.2231	0	0	0	0	1.2231	0	NA	23.877	NA	NA	NA	NA	1.2231	NA	NA	NA	NA
2013	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9975	0.1026	0	0	0	0	0	0	NA	24.9975	NA	0.0117	NA	0.0909	NA	NA	NA	NA	NA
2014	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2015	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2016	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2017	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2018	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2019	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2020	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2021	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0	NA	24.9966	NA	0.0117	NA	0.0918	NA	NA	NA	NA	NA
2022	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999997902	0	0	0	0	24.9975	0.1026	0	0	0	0	0	0	NA	24.9975	NA	0.0108	NA	0.0918	NA	NA	NA	NA	NA
2013	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	19.9296	0.5157	0.2277	0	0	0	0	0	NA	19.9296	NA	0.0243	0.3078	0.1836	NA	NA	NA	0.2277	NA
2014	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0288000000000004	0	0	0	0	19.9584	0.4617	0.2529	0	0	0	0	0	NA	19.9584	NA	0.0261	0.2016	0.234	NA	NA	NA	0.2529	NA
2015	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0206999999999979	0	0	0.0216	0	19.9791	0.5508	0.1431	0	0	0	0.0216	0	NA	19.9791	NA	0.027	0.1305	0.3717	0.0216	NA	NA	0.1431	NA
2016	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.0045	0	19.9485	0.6786	0.0459	0	0	0	0.0261	0	NA	19.9485	NA	0.027	0.2691	0.3564	0.0261	NA	NA	0.0459	NA
2017	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	19.9665	0.5778	0.1287	0	0	0	0	0	NA	19.9665	NA	0.027	0.2664	0.2844	NA	NA	NA	0.1287	NA
2018	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00629999999999953	0	0	0	0	19.9728	0.6174	0.0828	0	0	0	0	0	NA	19.9728	NA	0.0261	0.3078	0.2835	NA	NA	NA	0.0828	NA
2019	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000001455	0	0	0	0	19.9737	0.5481	0.1512	0	0	0	0	0	NA	19.9737	NA	0.0252	0.2988	0.2241	NA	NA	NA	0.1512	NA
2020	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0233999999999988	0	0	0	0	19.9971	0.5643	0.1116	0	0	0	0	0	NA	19.9971	NA	0.027	0.1611	0.3762	NA	NA	NA	0.1116	NA
2021	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0233999999999988	0	0	0	0	0	19.9737	0.5814	0.1179	0	0	0	0	0	NA	19.9737	NA	0.0261	0.27	0.2853	NA	NA	NA	0.1179	NA
2022	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648000000000017	0	0	0	0	0	19.9089	0.27	0.4941	0	0	0	0	0	NA	19.9089	NA	0.0297	0.0036	0.2367	NA	NA	NA	0.4941	NA
2013	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	12.6036	0.3609	0.414	0	0	0	0	0	NA	12.6036	NA	0.0234	0.2709	0.0666	NA	NA	NA	0.414	NA
2014	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0594000000000001	0	0	0	0.0693	0	12.5442	0.4113	0.423	0	0	0	0.0693	0	NA	12.5442	NA	0.0252	0.18	0.1368	0.0693	NA	NA	0.423	NA
2015	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0.0225	0	12.555	0.4977	0.3258	0	0	0	0.0918	0	NA	12.555	NA	0.0234	0.1494	0.2331	0.0918	NA	NA	0.3258	NA
2016	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0	0	12.5244	0.6516	0.2025	0	0	0	0.09	0	NA	12.5244	NA	0.0234	0.3069	0.2313	0.09	NA	NA	0.2025	NA
2017	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0827999999999989	0	0	0	0	12.6072	0.4518	0.3195	0	0	0	0.0117	0	NA	12.6072	NA	0.0225	0.2286	0.189	0.0117	NA	NA	0.3195	NA
2018	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0306000000000015	0	0	0	0	12.6378	0.45	0.2907	0	0	0	0.0045	0	NA	12.6378	NA	0.0225	0.2376	0.1854	0.0045	NA	NA	0.2907	NA
2019	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	12.6423	0.4023	0.3339	0	0	0	0	0	NA	12.6423	NA	0.0225	0.2106	0.1692	NA	NA	NA	0.3339	NA
2020	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0350999999999999	0	0	0	0	12.6774	0.3762	0.3249	0	0	0	0	0	NA	12.6774	NA	0.0234	0.1197	0.2331	NA	NA	NA	0.3249	NA
2021	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00269999999999904	0	0	0	0	12.6801	0.4023	0.2961	0	0	0	0	0	NA	12.6801	NA	0.0225	0.1611	0.2187	NA	NA	NA	0.2961	NA
2022	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0269999999999992	0	0	0	0	0	12.6531	0.1926	0.5328	0	0	0	0	0	NA	12.6531	NA	0.0216	0.0135	0.1575	NA	NA	NA	0.5328	NA
2013	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	5.6853	0.1611	0.4716	0	0	0	0	0	NA	5.6853	NA	0.0342	0.1269	NA	NA	NA	NA	0.4716	NA
2014	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	5.6898	0.1584	0.4698	0	0	0	0	0	NA	5.6898	NA	0.036	0.1224	NA	NA	NA	NA	0.4698	NA
2015	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0728999999999997	0	0	0.0054	0	5.7627	0.1953	0.36	0	0	0	0.0054	0	NA	5.7627	NA	0.036	0.1359	0.018	0.0054	NA	NA	0.36	NA
2016	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999977	0	0	0	0	5.7708	0.2808	0.2664	0	0	0	0.0054	0	NA	5.7708	NA	0.0351	0.2196	0.0207	0.0054	NA	NA	0.2664	NA
2017	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0476999999999999	0	0	0	0	0	5.7231	0.1791	0.4158	0	0	0	0	0	NA	5.7231	NA	0.036	0.1332	0.0099	NA	NA	NA	0.4158	NA
2018	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0117000000000003	0	0	0	0	5.7348	0.2016	0.3816	0	0	0	0	0	NA	5.7348	NA	0.036	0.1548	0.0108	NA	NA	NA	0.3816	NA
2019	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999999679	0	0	0	0	5.7357	0.1773	0.405	0	0	0	0	0	NA	5.7357	NA	0.0342	0.1341	0.009	NA	NA	NA	0.405	NA
2020	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0072000000000001	0	0	0	0	5.7429	0.1989	0.3762	0	0	0	0	0	NA	5.7429	NA	0.036	0.1539	0.009	NA	NA	NA	0.3762	NA
2021	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999992	0	0	0	0	0	5.7402	0.1782	0.3996	0	0	0	0	0	NA	5.7402	NA	0.0342	0.1359	0.0081	NA	NA	NA	0.3996	NA
2022	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0918000000000001	0	0	0	0.027	0	5.6484	0.0891	0.5805	0	0	0	0.027	0	NA	5.6484	NA	0.0459	0.0162	NA	0.027	NA	NA	0.5805	NA
2013	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	10.0845	0.3357	0.9171	0	0	0	0	0	NA	10.0845	NA	0.0504	0.2664	0.0189	NA	NA	NA	0.9171	NA
2014	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000113	0	0	0	0	0	10.0827	0.3321	0.9225	0	0	0	0	0	NA	10.0827	NA	0.0522	0.261	0.0189	NA	NA	NA	0.9225	NA
2015	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0602999999999998	0	0	0	0	10.143	0.4743	0.72	0	0	0	0	0	NA	10.143	NA	0.0612	0.2628	0.1503	NA	NA	NA	0.72	NA
2016	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0063000000000013	0	0	0	0	10.1493	0.6489	0.5391	0	0	0	0	0	NA	10.1493	NA	0.0612	0.4509	0.1368	NA	NA	NA	0.5391	NA
2017	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0225000000000009	0	0	0	0	0	10.1268	0.3474	0.8631	0	0	0	0	0	NA	10.1268	NA	0.0549	0.2349	0.0576	NA	NA	NA	0.8631	NA
2018	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0	0	10.1223	0.4545	0.7605	0	0	0	0	0	NA	10.1223	NA	0.054	0.3168	0.0837	NA	NA	NA	0.7605	NA
2019	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999921	0	0	0	0	0	10.1151	0.3573	0.8649	0	0	0	0	0	NA	10.1151	NA	0.0504	0.2592	0.0477	NA	NA	NA	0.8649	NA
2020	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0	0	10.1259	0.4518	0.7596	0	0	0	0	0	NA	10.1259	NA	0.054	0.3114	0.0864	NA	NA	NA	0.7596	NA
2021	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	10.1439	0.3339	0.8595	0	0	0	0	0	NA	10.1439	NA	0.054	0.2349	0.045	NA	NA	NA	0.8595	NA
2022	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648	0	0	0	0	0	10.0791	0.1539	1.1043	0	0	0	0	0	NA	10.0791	NA	0.0855	0.0234	0.045	NA	NA	NA	1.1043	NA
2013	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	0.2502	0.0036	0.0738	0	0	0	0	0	NA	0.2502	NA	NA	0.0036	NA	NA	NA	NA	0.0738	NA
2014	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.2511	0.0009	0.0756	0	0	0	0	0	NA	0.2511	NA	NA	0.0009	NA	NA	NA	NA	0.0756	NA
2015	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.252	0.0117	0.0639	0	0	0	0	0	NA	0.252	NA	NA	0.0117	NA	NA	NA	NA	0.0639	NA
2016	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	0.252	0.0243	0.0513	0	0	0	0	0	NA	0.252	NA	NA	0.0243	NA	NA	NA	NA	0.0513	NA
2017	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.2529	0.0027	0.072	0	0	0	0	0	NA	0.2529	NA	NA	0.0027	NA	NA	NA	NA	0.072	NA
2018	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999997	0	0	0	0	0.2547	0.0144	0.0585	0	0	0	0	0	NA	0.2547	NA	NA	0.0144	NA	NA	NA	NA	0.0585	NA
2019	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	0.2547	0.0099	0.063	0	0	0	0	0	NA	0.2547	NA	NA	0.0099	NA	NA	NA	NA	0.063	NA
2020	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999998	0	0	0	0	0	0.252	0.0117	0.0639	0	0	0	0	0	NA	0.252	NA	NA	0.0117	NA	NA	NA	NA	0.0639	NA
2021	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999997	0	0	0	0	0.2538	0.0072	0.0666	0	0	0	0	0	NA	0.2538	NA	NA	0.0072	NA	NA	NA	NA	0.0666	NA
2022	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999997	0	0	0	0	0	0.252	0	0.0756	0	0	0	0	0	NA	0.252	NA	NA	NA	NA	NA	NA	NA	0.0756	NA
2013	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	7.0812	1.9287	0.0081	0	0	0.1656	1.6416	0	NA	7.0812	NA	NA	NA	0.1215	1.6416	NA	0.1656	0.0081	NA
2014	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1953	0	0	0	0	7.2765	1.7208	0.0207	0	0	0.153	1.4463	0	NA	7.2765	NA	NA	NA	0.1215	1.4463	NA	0.153	0.0207	NA
